"sale_date","isbn","discount","item_id","order_id"
"20/9/2193","989-28-79-13871-4","","107281-1-3922","107281-36712"
"20/9/2193","989-28-79-13801-1","","107281-14-2804","107281-36712"
"20/9/2193","989-28-79-45675-7","","107281-40-5244","107281-36713"
"20/9/2193","989-28-229-6632-6","","107281-96-8874","107281-36713"
"20/9/2193","989-28-79-61125-5","","107281-28-9097","107281-36714"
"20/9/2193","989-28-79-23023-4","","107281-13-4928","107281-36715"
"20/9/2193","989-28-79-82125-8","","107281-39-846","107281-36715"
"20/9/2193","989-28-3705-492-6","","107281-48-7776","107281-36716"
"20/9/2193","989-28-3705-007-2","","107281-8-5888","107281-36716"
"20/9/2193","989-28-229-1404-4","","107281-24-4646","107281-36717"
"20/9/2193","989-28-79-45675-7","","107281-89-803","107281-36717"
"20/9/2193","989-28-79-71565-6","","107281-1-7995","107281-36718"
"20/9/2193","989-28-79-23023-4","","107281-3-7726","107281-36718"
"20/9/2193","989-28-3705-007-2","","107281-41-4926","107281-36718"
"20/9/2193","989-28-3705-607-4","","107281-4-8437","107281-36719"
"20/9/2193","989-28-229-1404-4","","107281-52-8576","107281-36719"
"20/9/2193","989-28-3705-592-3","","107281-79-1222","107281-36719"
"20/9/2193","989-28-79-26824-4","","107281-26-3724","107281-36720"
"20/9/2193","989-28-3705-592-3","","107281-81-7368","107281-36720"
"20/9/2193","989-28-79-69807-2","","107281-92-2212","107281-36720"
"20/9/2193","989-28-229-5891-8","0,1","107281-51-5888","107281-36721"
"20/9/2193","989-28-79-13871-4","","107281-55-9098","107281-36721"
"20/9/2193","989-28-3705-987-7","","107281-91-5773","107281-36721"
"20/9/2193","989-28-79-45675-7","","107281-28-6755","107281-36722"
"20/9/2193","989-28-3705-592-3","","107281-35-3831","107281-36722"
"20/9/2193","989-28-79-61125-5","","107281-47-249","107281-36722"
"21/9/2193","989-28-79-22871-2","0,15","107282-1-1611","107281-36755"
"21/9/2193","989-28-3705-987-7","","107282-32-5990","107282-36723"
"21/9/2193","989-28-3705-007-2","","107282-12-5576","107282-36724"
"21/9/2193","989-28-3705-007-2","","107282-87-92","107282-36725"
"21/9/2193","989-28-3705-987-7","","107282-43-4233","107282-36726"
"21/9/2193","989-28-3705-007-2","","107282-9-5534","107282-36727"
"21/9/2193","989-28-3705-007-2","","107282-49-2468","107282-36728"
"21/9/2193","989-28-3705-987-7","","107282-71-7316","107282-36729"
"21/9/2193","989-28-3705-007-2","","107282-81-7646","107282-36730"
"21/9/2193","989-28-3705-138-3","","107282-17-4701","107282-36731"
"21/9/2193","989-28-3705-966-2","","107282-32-5386","107282-36732"
"21/9/2193","989-28-3705-007-2","","107282-56-5843","107282-36733"
"21/9/2193","989-28-3705-007-2","","107282-65-6758","107282-36734"
"21/9/2193","989-28-3705-987-7","","107282-75-3321","107282-36735"
"21/9/2193","989-28-3705-987-7","","107282-4-8013","107282-36736"
"21/9/2193","989-28-3705-054-6","","107282-76-6327","107282-36737"
"21/9/2193","989-28-3705-649-4","","107282-72-9414","107282-36738"
"21/9/2193","989-28-3705-007-2","","107282-36-9894","107282-36739"
"21/9/2193","989-28-3705-152-9","","107282-55-8348","107282-36740"
"21/9/2193","989-28-3705-007-2","","107282-7-7973","107282-36741"
"21/9/2193","989-28-3705-649-4","","107282-37-9513","107282-36742"
"21/9/2193","989-28-3705-007-2","","107282-40-308","107282-36743"
"21/9/2193","989-28-3705-007-2","","107282-39-5903","107282-36744"
"21/9/2193","989-28-3705-007-2","","107282-30-6436","107282-36745"
"21/9/2193","989-28-3705-987-7","","107282-22-5985","107282-36746"
"21/9/2193","989-28-3705-007-2","","107282-76-1009","107282-36747"
"21/9/2193","989-28-3705-007-2","","107282-82-2335","107282-36748"
"21/9/2193","989-28-79-45675-7","","107282-71-8516","107282-36749"
"21/9/2193","989-28-79-30536-9","","107282-98-5710","107282-36750"
"21/9/2193","989-28-79-01991-4","","107282-73-8834","107282-36751"
"21/9/2193","989-28-79-45675-7","","107282-47-5126","107282-36752"
"21/9/2193","989-28-79-45675-7","","107282-11-4786","107282-36753"
"21/9/2193","989-28-79-11297-4","","107282-3-4286","107282-36754"
"21/9/2193","989-28-79-18127-7","","107282-63-6691","107282-36756"
"21/9/2193","989-28-79-67891-3","","107282-44-6792","107282-36757"
"21/9/2193","989-28-79-16826-1","","107282-87-6422","107282-36758"
"21/9/2193","989-28-79-16826-1","","107282-19-4835","107282-36759"
"21/9/2193","989-28-79-61125-5","","107282-47-3273","107282-36760"
"21/9/2193","989-28-79-04510-4","","107282-94-7461","107282-36761"
"21/9/2193","989-28-79-45675-7","","107282-21-3349","107282-36762"
"21/9/2193","989-28-79-01991-4","","107282-44-859","107282-36763"
"21/9/2193","989-28-79-22871-2","0,15","107282-1-2850","107282-36764"
"21/9/2193","989-28-79-11297-4","","107282-39-37","107282-36765"
"21/9/2193","989-28-79-45675-7","","107282-94-2250","107282-36766"
"21/9/2193","989-28-79-69807-2","","107282-29-4562","107282-36767"
"21/9/2193","989-28-79-69807-2","","107282-29-7969","107282-36768"
"21/9/2193","989-28-79-82749-6","","107282-84-7732","107282-36769"
"21/9/2193","989-28-79-69807-2","","107282-36-3142","107282-36770"
"21/9/2193","989-28-79-69807-2","","107282-33-5801","107282-36771"
"21/9/2193","989-28-79-05670-4","","107282-66-9932","107282-36772"
"21/9/2193","989-28-79-13871-4","","107282-75-5369","107282-36773"
"21/9/2193","989-28-79-69807-2","","107282-64-6783","107282-36774"
"21/9/2193","989-28-79-69807-2","","107282-81-1093","107282-36775"
"21/9/2193","989-28-79-13871-4","","107282-75-5368","107282-36776"
"21/9/2193","989-28-79-69807-2","","107282-81-1092","107282-36777"
"21/9/2193","989-28-79-69807-2","","107282-5-211","107282-36778"
"21/9/2193","989-28-79-05670-4","","107282-80-510","107282-36779"
"21/9/2193","989-28-79-69807-2","","107282-5-210","107282-36780"
"21/9/2193","989-28-79-13871-4","","107282-91-8263","107282-36781"
"21/9/2193","989-28-79-05670-4","","107282-71-1980","107282-36782"
"21/9/2193","989-28-79-69807-2","","107282-36-3141","107282-36783"
"21/9/2193","989-28-79-69807-2","","107282-19-4691","107282-36784"
"21/9/2193","989-28-79-13871-4","","107282-67-4169","107282-36785"
"21/9/2193","989-28-79-13871-4","","107282-58-2729","107282-36786"
"21/9/2193","989-28-79-82749-6","","107282-84-7731","107282-36787"
"21/9/2193","989-28-79-13871-4","","107282-88-4418","107282-36788"
"21/9/2193","989-28-79-13871-4","","107282-67-4168","107282-36789"
"21/9/2193","989-28-79-13871-4","","107282-58-2728","107282-36790"
"21/9/2193","989-28-79-69807-2","","107282-33-5800","107282-36791"
"21/9/2193","989-28-79-69807-2","","107282-19-4690","107282-36792"
"21/9/2193","989-28-79-69807-2","","107282-29-7968","107282-36793"
"21/9/2193","989-28-654-0047-4","","107282-5-8046","107282-36794"
"21/9/2193","989-28-229-9769-6","","107282-4-580","107282-36795"
"21/9/2193","989-28-229-0197-6","","107282-23-1484","107282-36796"
"21/9/2193","989-28-229-1404-4","","107282-16-1516","107282-36797"
"21/9/2193","989-28-229-7592-2","","107282-70-944","107282-36798"
"21/9/2193","989-28-229-6632-6","","107282-59-2502","107282-36799"
"21/9/2193","989-28-229-0197-6","","107282-98-7329","107282-36800"
"21/9/2193","989-28-229-0197-6","","107282-44-5692","107282-36801"
"21/9/2193","989-28-229-7592-2","","107282-16-7331","107282-36802"
"21/9/2193","989-28-229-1404-4","","107282-22-6572","107282-36803"
"21/9/2193","989-28-229-0197-6","","107282-65-3477","107282-36804"
"21/9/2193","989-28-229-6632-6","","107282-52-6413","107282-36805"
"21/9/2193","989-28-229-1404-4","","107282-82-9711","107282-36806"
"21/9/2193","989-28-229-1404-4","","107282-12-470","107282-36807"
"21/9/2193","989-28-229-5891-8","0,1","107282-70-7158","107282-36808"
"21/9/2193","989-28-229-1404-4","","107282-21-5001","107282-36809"
"21/9/2193","989-28-229-1404-4","","107282-93-8166","107282-36810"
"21/9/2193","989-28-229-6632-6","","107282-67-9794","107282-36811"
"21/9/2193","989-28-229-1404-4","","107282-14-2270","107282-36812"
"21/9/2193","989-28-229-9769-6","","107282-54-1807","107282-36813"
"21/9/2193","989-28-229-3157-7","","107282-91-213","107282-36814"
"21/9/2193","989-28-79-74374-1","","107282-48-2377","107282-36815"
"21/9/2193","989-28-79-44730-4","","107282-64-4063","107282-36816"
"21/9/2193","989-28-79-74374-1","","107282-24-5548","107282-36817"
"21/9/2193","989-28-79-55752-2","","107282-1-4845","107282-36818"
"21/9/2193","989-28-79-74374-1","","107282-87-1122","107282-36819"
"21/9/2193","989-28-79-26824-4","","107282-97-4584","107282-36820"
"21/9/2193","989-28-79-23023-4","","107282-41-1782","107282-36821"
"21/9/2193","989-28-79-23023-4","","107282-98-8120","107282-36822"
"21/9/2193","989-28-79-44730-4","","107282-20-9301","107282-36823"
"21/9/2193","989-28-79-26824-4","","107282-92-3958","107282-36824"
"21/9/2193","989-28-79-26824-4","","107282-75-3504","107282-36825"
"21/9/2193","989-28-79-74374-1","","107282-11-4320","107282-36826"
"21/9/2193","989-28-79-13801-1","","107282-36-566","107282-36827"
"21/9/2193","989-28-79-23023-4","","107282-78-4698","107282-36828"
"21/9/2193","989-28-79-68089-3","0,05","107282-78-4294","107282-36829"
"21/9/2193","989-28-79-91028-0","","107282-79-5102","107282-36830"
"21/9/2193","989-28-79-26824-4","","107282-74-2037","107282-36831"
"21/9/2193","989-28-79-71565-6","","107282-77-1097","107282-36832"
"21/9/2193","989-28-79-68089-3","0,05","107282-27-7483","107282-36833"
"21/9/2193","989-28-79-43574-5","","107282-61-7808","107282-36834"
"21/9/2193","989-28-79-68089-3","0,05","107282-97-7389","107282-36835"
"21/9/2193","989-28-79-26824-4","","107282-26-8769","107282-36836"
"21/9/2193","989-28-79-40897-8","","107282-79-6566","107282-36837"
"21/9/2193","989-28-79-74374-1","","107282-44-2507","107282-36838"
"21/9/2193","989-28-79-26824-4","","107282-47-315","107282-36839"
"21/9/2193","989-28-79-13801-1","","107282-48-2931","107282-36840"
"21/9/2193","989-28-79-71565-6","","107282-77-4403","107282-36841"
"21/9/2193","989-28-79-74374-1","","107282-82-5557","107282-36842"
"21/9/2193","989-28-79-74374-1","","107282-7-7189","107282-36843"
"21/9/2193","989-28-79-74374-1","","107282-36-5117","107282-36844"
"21/9/2193","989-28-79-13801-1","","107282-31-3116","107282-36845"
"21/9/2193","989-28-79-74374-1","","107282-36-9438","107282-36846"
"21/9/2193","989-28-79-74374-1","","107282-63-3974","107282-36847"
"21/9/2193","989-28-79-23023-4","","107282-16-428","107282-36848"
"21/9/2193","989-28-79-23023-4","","107282-60-9154","107282-36849"
"21/9/2193","989-28-79-74374-1","","107282-30-739","107282-36850"
"21/9/2193","989-28-79-23023-4","","107282-62-8413","107282-36851"
"21/9/2193","989-28-79-74374-1","","107282-2-9505","107282-36852"
"21/9/2193","989-28-79-26824-4","","107282-71-5428","107282-36853"
"21/9/2193","989-28-79-23023-4","","107282-31-1497","107282-36854"
"21/9/2193","989-28-79-13801-1","","107282-33-3507","107282-36855"
"21/9/2193","989-28-79-68089-3","0,05","107282-45-1080","107282-36856"
"21/9/2193","989-28-79-23023-4","","107282-26-6592","107282-36857"
"21/9/2193","989-28-79-26824-4","","107282-32-490","107282-36858"
"21/9/2193","989-28-79-23023-4","","107282-71-9368","107282-36859"
"21/9/2193","989-28-79-44730-4","","107282-71-6959","107282-36860"
"21/9/2193","989-28-79-13801-1","","107282-78-2000","107282-36861"
"21/9/2193","989-28-79-26824-4","","107282-59-767","107282-36862"
"21/9/2193","989-28-79-26824-4","","107282-57-5837","107282-36863"
"21/9/2193","989-28-79-23023-4","","107282-18-315","107282-36864"
"21/9/2193","989-28-79-68089-3","0,05","107282-87-909","107282-36865"
"21/9/2193","989-28-79-40897-8","","107282-37-5879","107282-36866"
"21/9/2193","989-28-79-13801-1","","107282-43-9231","107282-36867"
"21/9/2193","989-28-79-91028-0","","107282-25-8244","107282-36868"
"21/9/2193","989-28-79-36485-4","","107282-6-2873","107282-36869"
"21/9/2193","989-28-79-23023-4","","107282-11-1518","107282-36870"
"21/9/2193","989-28-79-74374-1","","107282-66-325","107282-36871"
"21/9/2193","989-28-79-71565-6","","107282-70-5640","107282-36872"
"21/9/2193","989-28-79-13801-1","","107282-66-1787","107282-36873"
"21/9/2193","989-28-79-13801-1","0,13","107282-42-7280","107282-36876"
"21/9/2193","989-28-79-71565-6","","107282-48-6036","107282-36877"
"21/9/2193","989-28-79-13801-1","","107282-90-6404","107282-36878"
"21/9/2193","989-28-79-74374-1","","107282-52-9361","107282-36879"
"21/9/2193","989-28-79-91028-0","","107282-73-1086","107282-36880"
"21/9/2193","989-28-79-74374-1","","107282-73-2265","107282-36881"
"21/9/2193","989-28-79-23023-4","","107282-3-5527","107282-36882"
"21/9/2193","989-28-79-40897-8","","107282-40-2397","107282-36883"
"21/9/2193","989-28-79-91028-0","","107282-58-5228","107282-36884"
"21/9/2193","989-28-79-13801-1","","107282-64-1877","107282-36885"
"21/9/2193","989-28-79-68531-7","","107282-76-7500","107282-36886"
"21/9/2193","989-28-79-36485-4","","107282-87-8134","107282-36887"
"21/9/2193","989-28-79-26824-4","","107282-94-2167","107282-36888"
"21/9/2193","989-28-79-74374-1","","107282-39-985","107282-36889"
"21/9/2193","989-28-79-23023-4","","107282-81-2173","107282-36890"
"21/9/2193","989-28-79-91028-0","","107282-75-4885","107282-36891"
"21/9/2193","989-28-79-74374-1","","107282-93-9085","107282-36892"
"21/9/2193","989-28-79-03683-6","","107282-41-2732","107282-36893"
"21/9/2193","989-28-3705-222-9","","107282-23-6387","107282-36894"
"21/9/2193","989-28-3705-222-9","","107282-73-9352","107282-36895"
"21/9/2193","989-28-3705-492-6","","107282-34-4462","107282-36896"
"21/9/2193","989-28-3705-222-9","","107282-88-4328","107282-36897"
"21/9/2193","989-28-3705-222-9","","107282-30-4520","107282-36898"
"21/9/2193","989-28-79-14379-4","","107282-27-2287","107282-36899"
"21/9/2193","989-28-79-14379-4","","107282-30-1260","107282-36900"
"21/9/2193","989-28-3705-492-6","","107282-13-5588","107282-36901"
"21/9/2193","989-28-79-03683-6","","107282-16-177","107282-36902"
"21/9/2193","989-28-3705-492-6","","107282-53-7162","107282-36903"
"21/9/2193","989-28-3705-492-6","","107282-67-6794","107282-36904"
"21/9/2193","989-28-3705-492-6","","107282-95-1888","107282-36905"
"21/9/2193","989-28-3705-222-9","","107282-47-256","107282-36906"
"21/9/2193","989-28-3705-222-9","","107282-64-2093","107282-36907"
"21/9/2193","989-28-79-14379-4","","107282-2-8093","107282-36908"
"21/9/2193","989-28-3705-492-6","","107282-91-1787","107282-36909"
"21/9/2193","989-28-79-14379-4","","107282-55-2514","107282-36910"
"21/9/2193","989-28-79-21991-8","","107282-88-2454","107282-36911"
"21/9/2193","989-28-79-13801-1","","107282-88-8737","107282-36911"
"21/9/2193","989-28-79-45675-7","","107282-49-2986","107282-36912"
"21/9/2193","989-28-3705-222-9","","107282-77-9819","107282-36912"
"21/9/2193","989-28-79-74374-1","","107282-1-5739","107282-36913"
"21/9/2193","989-28-79-23023-4","","107282-27-9330","107282-36913"
"21/9/2193","989-28-79-13871-4","","107282-88-4417","107282-36914"
"21/9/2193","989-28-79-23023-4","","107282-92-926","107282-36914"
"21/9/2193","989-28-79-68089-3","0,05","107282-91-3693","107282-36915"
"21/9/2193","989-28-3705-222-9","","107282-27-7660","107282-36915"
"21/9/2193","989-28-229-3157-7","","107282-57-9551","107282-36916"
"21/9/2193","989-28-3705-592-3","","107282-82-7773","107282-36916"
"21/9/2193","989-28-79-23023-4","","107282-1-6605","107282-36917"
"21/9/2193","989-28-79-69807-2","","107282-64-6782","107282-36917"
"21/9/2193","989-28-3705-987-7","","107282-25-7389","107282-36918"
"21/9/2193","989-28-229-7592-2","","107282-38-2603","107282-36918"
"21/9/2193","989-28-79-74374-1","","107282-6-9410","107282-36919"
"21/9/2193","989-28-229-0197-6","","107282-84-2019","107282-36919"
"21/9/2193","989-28-3705-492-6","","107282-43-5012","107282-36920"
"21/9/2193","989-28-79-13871-4","","107282-86-3230","107282-36920"
"21/9/2193","989-28-3705-987-7","","107282-27-3362","107282-36921"
"21/9/2193","989-28-79-13871-4","","107282-91-8262","107282-36921"
"21/9/2193","989-28-3705-492-6","","107282-74-1993","107282-36922"
"21/9/2193","989-28-79-74374-1","","107282-85-6007","107282-36922"
"21/9/2193","989-28-3705-007-2","","107282-43-1219","107282-36923"
"21/9/2193","989-28-3705-007-2","","107282-7-6076","107282-36923"
"21/9/2193","989-28-79-69807-2","","107282-29-4561","107282-36924"
"21/9/2193","989-28-79-26824-4","","107282-99-4030","107282-36924"
"21/9/2193","989-28-79-04510-4","","107282-35-915","107282-36925"
"21/9/2193","989-28-79-23023-4","","107282-75-6588","107282-36925"
"21/9/2193","989-28-79-14379-4","","107282-78-7878","107282-36925"
"21/9/2193","989-28-79-13871-4","","107282-86-3229","107282-36925"
"21/9/2193","989-28-3705-007-2","","107282-1-557","107282-36926"
"21/9/2193","989-28-229-6632-6","","107282-41-9164","107282-36926"
"21/9/2193","989-28-79-74374-1","","107282-8-9414","107282-36926"
"21/9/2193","989-28-229-5891-8","0,1","107282-29-1498","107282-36927"
"21/9/2193","989-28-3705-492-6","","107282-32-1453","107282-36927"
"21/9/2193","989-28-79-32105-5","","107282-62-7871","107282-36927"
"21/9/2193","989-28-79-13801-1","","107282-7-4555","107282-36927"
"22/9/2193","989-28-79-22871-2","0,15","107283-1-7694","107282-36966"
"22/9/2193","989-28-3705-007-2","","107283-48-7654","107283-36928"
"22/9/2193","989-28-3705-583-1","","107283-51-1272","107283-36929"
"22/9/2193","989-28-3705-007-2","","107283-41-5304","107283-36930"
"22/9/2193","989-28-3705-007-2","","107283-93-1488","107283-36931"
"22/9/2193","989-28-3705-007-2","","107283-30-368","107283-36932"
"22/9/2193","989-28-3705-583-1","","107283-20-5315","107283-36933"
"22/9/2193","989-28-3705-007-2","","107283-50-1469","107283-36934"
"22/9/2193","989-28-3705-583-1","","107283-88-5938","107283-36935"
"22/9/2193","989-28-3705-987-7","","107283-30-8460","107283-36936"
"22/9/2193","989-28-3705-583-1","","107283-91-5037","107283-36937"
"22/9/2193","989-28-3705-987-7","","107283-35-4607","107283-36938"
"22/9/2193","989-28-3705-987-7","","107283-97-8341","107283-36939"
"22/9/2193","989-28-3705-007-2","","107283-8-602","107283-36940"
"22/9/2193","989-28-3705-369-1","","107283-3-2820","107283-36941"
"22/9/2193","989-28-3705-987-7","","107283-29-5886","107283-36942"
"22/9/2193","989-28-3705-007-2","","107283-46-5627","107283-36943"
"22/9/2193","989-28-3705-966-2","","107283-21-7627","107283-36944"
"22/9/2193","989-28-3705-987-7","","107283-71-3125","107283-36945"
"22/9/2193","989-28-3705-987-7","","107283-39-3323","107283-36946"
"22/9/2193","989-28-3705-007-2","","107283-76-5657","107283-36947"
"22/9/2193","989-28-3705-007-2","","107283-74-7024","107283-36948"
"22/9/2193","989-28-79-82197-5","","107283-97-3730","107283-36949"
"22/9/2193","989-28-79-45675-7","","107283-52-3271","107283-36950"
"22/9/2193","989-28-79-11297-4","","107283-75-9359","107283-36951"
"22/9/2193","989-28-79-45675-7","","107283-14-7380","107283-36952"
"22/9/2193","989-28-79-61125-5","","107283-15-5901","107283-36953"
"22/9/2193","989-28-79-61125-5","","107283-35-8758","107283-36954"
"22/9/2193","989-28-79-04510-4","","107283-68-4907","107283-36955"
"22/9/2193","989-28-79-45675-7","","107283-46-5945","107283-36956"
"22/9/2193","989-28-79-11297-4","","107283-7-2498","107283-36957"
"22/9/2193","989-28-79-86624-2","","107283-76-3958","107283-36958"
"22/9/2193","989-28-79-01991-4","","107283-30-180","107283-36959"
"22/9/2193","989-28-79-45675-7","","107283-80-4675","107283-36960"
"22/9/2193","989-28-79-45675-7","","107283-55-4831","107283-36961"
"22/9/2193","989-28-79-01991-4","","107283-93-6554","107283-36962"
"22/9/2193","989-28-79-42728-3","","107283-13-6703","107283-36963"
"22/9/2193","989-28-79-61125-5","","107283-22-3727","107283-36964"
"22/9/2193","989-28-79-01991-4","","107283-90-6580","107283-36965"
"22/9/2193","989-28-79-42728-3","","107283-38-8981","107283-36967"
"22/9/2193","989-28-79-87459-9","","107283-8-1159","107283-36968"
"22/9/2193","989-28-79-18127-7","","107283-24-8842","107283-36969"
"22/9/2193","989-28-79-01991-4","","107283-30-9377","107283-36970"
"22/9/2193","989-28-79-86624-2","","107283-89-6620","107283-36971"
"22/9/2193","989-28-654-5018-9","","107283-12-5568","107283-36972"
"22/9/2193","989-28-79-69807-2","","107283-5-226","107283-36973"
"22/9/2193","989-28-79-13871-4","","107283-59-7300","107283-36974"
"22/9/2193","989-28-79-69807-2","","107283-70-8271","107283-36975"
"22/9/2193","989-28-79-05670-4","","107283-78-6822","107283-36976"
"22/9/2193","989-28-79-13871-4","","107283-24-9855","107283-36977"
"22/9/2193","989-28-79-13871-4","","107283-45-18","107283-36978"
"22/9/2193","989-28-79-82749-6","","107283-43-6559","107283-36979"
"22/9/2193","989-28-79-82125-8","","107283-57-9320","107283-36980"
"22/9/2193","989-28-79-05670-4","","107283-88-3622","107283-36981"
"22/9/2193","989-28-79-13871-4","","107283-55-5951","107283-36982"
"22/9/2193","989-28-79-13871-4","","107283-21-81","107283-36983"
"22/9/2193","989-28-79-82749-6","","107283-43-6558","107283-36984"
"22/9/2193","989-28-79-13871-4","","107283-53-9136","107283-36985"
"22/9/2193","989-28-79-69807-2","","107283-70-8270","107283-36986"
"22/9/2193","989-28-79-13871-4","","107283-59-7299","107283-36987"
"22/9/2193","989-28-79-69807-2","","107283-47-7611","107283-36988"
"22/9/2193","989-28-79-05670-4","","107283-86-2671","107283-36989"
"22/9/2193","989-28-79-13871-4","","107283-23-4443","107283-36990"
"22/9/2193","989-28-79-13871-4","","107283-55-5950","107283-36991"
"22/9/2193","989-28-79-82125-8","","107283-41-1554","107283-36992"
"22/9/2193","989-28-79-69807-2","","107283-47-7610","107283-36993"
"22/9/2193","989-28-79-13871-4","","107283-53-9135","107283-36994"
"22/9/2193","989-28-79-13871-4","","107283-10-4072","107283-36995"
"22/9/2193","989-28-654-6033-1","","107283-69-7669","107283-36996"
"22/9/2193","989-28-229-7592-2","","107283-29-9065","107283-36997"
"22/9/2193","989-28-229-9769-6","","107283-67-2486","107283-36998"
"22/9/2193","989-28-229-9769-6","","107283-74-8466","107283-36999"
"22/9/2193","989-28-229-9769-6","","107283-45-1413","107283-37000"
"22/9/2193","989-28-229-9769-6","","107283-97-6555","107283-37001"
"22/9/2193","989-28-229-7592-2","","107283-63-718","107283-37002"
"22/9/2193","989-28-229-1404-4","","107283-29-7855","107283-37003"
"22/9/2193","989-28-229-3157-7","","107283-56-9531","107283-37004"
"22/9/2193","989-28-229-1404-4","","107283-69-2819","107283-37005"
"22/9/2193","989-28-229-3157-7","","107283-60-3146","107283-37006"
"22/9/2193","989-28-229-7592-2","","107283-75-7817","107283-37007"
"22/9/2193","989-28-229-5891-8","0,1","107283-22-8791","107283-37008"
"22/9/2193","989-28-229-6632-6","","107283-77-2585","107283-37009"
"22/9/2193","989-28-229-7592-2","","107283-86-5034","107283-37010"
"22/9/2193","989-28-229-7592-2","","107283-11-3562","107283-37011"
"22/9/2193","989-28-229-6632-6","","107283-47-9163","107283-37012"
"22/9/2193","989-28-229-7592-2","","107283-29-3062","107283-37013"
"22/9/2193","989-28-229-7592-2","","107283-44-379","107283-37014"
"22/9/2193","989-28-229-9769-6","","107283-63-2237","107283-37015"
"22/9/2193","989-28-229-9769-6","","107283-6-7090","107283-37016"
"22/9/2193","989-28-229-0197-6","","107283-48-9624","107283-37017"
"22/9/2193","989-28-229-0197-6","","107283-45-782","107283-37018"
"22/9/2193","989-28-229-9769-6","","107283-40-3945","107283-37019"
"22/9/2193","989-28-229-3157-7","","107283-7-3871","107283-37020"
"22/9/2193","989-28-229-0197-6","","107283-83-8939","107283-37021"
"22/9/2193","989-28-229-7592-2","","107283-5-4391","107283-37022"
"22/9/2193","989-28-79-23023-4","","107283-14-9887","107283-37023"
"22/9/2193","989-28-79-26824-4","","107283-12-5747","107283-37024"
"22/9/2193","989-28-79-74374-1","","107283-32-1587","107283-37025"
"22/9/2193","989-28-79-36485-4","","107283-74-822","107283-37026"
"22/9/2193","989-28-79-13801-1","","107283-7-7556","107283-37027"
"22/9/2193","989-28-79-91028-0","","107283-21-2047","107283-37028"
"22/9/2193","989-28-79-40897-8","","107283-43-6197","107283-37029"
"22/9/2193","989-28-79-13801-1","","107283-54-1645","107283-37030"
"22/9/2193","989-28-79-74374-1","","107283-81-5869","107283-37031"
"22/9/2193","989-28-79-23023-4","","107283-20-9104","107283-37032"
"22/9/2193","989-28-79-74374-1","","107283-53-7994","107283-37033"
"22/9/2193","989-28-79-68089-3","0,05","107283-99-5839","107283-37034"
"22/9/2193","989-28-79-23023-4","","107283-70-9215","107283-37035"
"22/9/2193","989-28-79-40897-8","","107283-75-4713","107283-37036"
"22/9/2193","989-28-79-68089-3","0,05","107283-98-8587","107283-37037"
"22/9/2193","989-28-79-71565-6","","107283-10-544","107283-37038"
"22/9/2193","989-28-79-40897-8","","107283-80-4548","107283-37039"
"22/9/2193","989-28-79-91028-0","","107283-75-5794","107283-37040"
"22/9/2193","989-28-79-23023-4","0,13","107283-42-3219","107283-37041"
"22/9/2193","989-28-79-91028-0","","107283-61-6584","107283-37042"
"22/9/2193","989-28-79-23023-4","","107283-35-8841","107283-37043"
"22/9/2193","989-28-79-23023-4","","107283-44-5368","107283-37044"
"22/9/2193","989-28-79-74374-1","","107283-16-9358","107283-37045"
"22/9/2193","989-28-79-13801-1","","107283-18-7099","107283-37046"
"22/9/2193","989-28-79-91028-0","","107283-99-9951","107283-37047"
"22/9/2193","989-28-79-74374-1","","107283-67-8667","107283-37048"
"22/9/2193","989-28-79-74374-1","","107283-49-1093","107283-37049"
"22/9/2193","989-28-79-40897-8","","107283-60-2547","107283-37050"
"22/9/2193","989-28-79-26824-4","","107283-64-7310","107283-37051"
"22/9/2193","989-28-79-91028-0","","107283-96-9423","107283-37052"
"22/9/2193","989-28-79-36485-4","","107283-16-5669","107283-37053"
"22/9/2193","989-28-79-40897-8","","107283-14-9614","107283-37054"
"22/9/2193","989-28-79-55752-2","","107283-43-1072","107283-37055"
"22/9/2193","989-28-79-91028-0","","107283-44-1080","107283-37056"
"22/9/2193","989-28-79-68089-3","0,05","107283-63-3276","107283-37057"
"22/9/2193","989-28-79-13801-1","","107283-8-3622","107283-37058"
"22/9/2193","989-28-79-68089-3","0,05","107283-59-5511","107283-37059"
"22/9/2193","989-28-79-23023-4","","107283-65-9743","107283-37060"
"22/9/2193","989-28-79-13801-1","","107283-50-1734","107283-37061"
"22/9/2193","989-28-79-74374-1","","107283-61-9662","107283-37062"
"22/9/2193","989-28-79-68089-3","0,05","107283-75-5296","107283-37063"
"22/9/2193","989-28-79-13801-1","","107283-45-8874","107283-37064"
"22/9/2193","989-28-79-13801-1","","107283-23-4264","107283-37065"
"22/9/2193","989-28-79-71565-6","","107283-33-1292","107283-37066"
"22/9/2193","989-28-79-74374-1","","107283-73-1618","107283-37068"
"22/9/2193","989-28-79-74374-1","","107283-87-764","107283-37069"
"22/9/2193","989-28-79-23023-4","0,13","107283-42-5720","107283-37070"
"22/9/2193","989-28-79-74374-1","","107283-14-1526","107283-37071"
"22/9/2193","989-28-79-13801-1","","107283-25-8636","107283-37072"
"22/9/2193","989-28-79-91028-0","","107283-38-374","107283-37073"
"22/9/2193","989-28-79-23023-4","","107283-68-3698","107283-37074"
"22/9/2193","989-28-79-23023-4","","107283-88-108","107283-37075"
